,Date,Trips over the past 24-hours (midnight to 11:59pm),Miles traveled today (midnight to 11:59 pm),Total Annual Members (All Time),24-Hour Passes Purchased (midnight to 11:59 pm),3-Day Passes Purchased (midnight to 11:59 pm),tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1786,,,,,,,365,11/2/17 15:58,11/2/17 16:05,3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958612,-74.04311746,29595,Subscriber,,0
1787,,,,,,,3951,11/2/17 16:03,11/2/17 17:08,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,31762,Subscriber,1983.0,1
1788,,,,,,,3920,11/2/17 16:03,11/2/17 17:08,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,31688,Subscriber,1984.0,2
1789,,,,,,,711,11/2/17 16:05,11/2/17 16:17,3209,Brunswick St,40.7241765,-74.05065640000001,3202,Newport PATH,40.7272235,-74.03375890000001,31772,Subscriber,1989.0,1
1790,,,,,,,304,11/2/17 16:06,11/2/17 16:11,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,26208,Subscriber,1985.0,1
1791,,,,,,,577,11/2/17 16:07,11/2/17 16:16,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31811,Subscriber,1972.0,1
1792,,,,,,,294,11/2/17 16:07,11/2/17 16:12,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,31864,Subscriber,1986.0,2
1793,,,,,,,687,11/2/17 16:12,11/2/17 16:23,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,31743,Subscriber,1956.0,1
1794,,,,,,,651,11/2/17 16:12,11/2/17 16:23,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,31954,Subscriber,1953.0,2
1795,,,,,,,1108,11/2/17 16:12,11/2/17 16:31,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3267,Morris Canal,40.71241882,-74.03852552,29581,Subscriber,1961.0,2
1796,,,,,,,143,11/2/17 16:14,11/2/17 16:16,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,29595,Subscriber,1986.0,1
1797,,,,,,,175,11/2/17 16:15,11/2/17 16:18,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29654,Subscriber,1967.0,2
1798,,,,,,,425,11/2/17 16:16,11/2/17 16:23,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,31716,Subscriber,1984.0,2
1799,,,,,,,482,11/2/17 16:16,11/2/17 16:24,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.717732500000004,-74.04384499999999,26166,Subscriber,1962.0,2
1800,,,,,,,440,11/2/17 16:18,11/2/17 16:25,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,30643,Subscriber,1976.0,1
1801,,,,,,,313,11/2/17 16:18,11/2/17 16:23,3275,Columbus Drive,40.718355200000005,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,31687,Subscriber,1987.0,1
1802,,,,,,,847,11/2/17 16:18,11/2/17 16:32,3195,Sip Ave,40.73074263,-74.06378388,3200,MLK Light Rail,40.711130499999996,-74.0788855,31739,Subscriber,1977.0,1
1803,,,,,,,573,11/2/17 16:19,11/2/17 16:29,3194,McGinley Square,40.72533993,-74.06762213,3275,Columbus Drive,40.718355200000005,-74.03891444,31754,Subscriber,1989.0,1
1804,,,,,,,352,11/2/17 16:20,11/2/17 16:25,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31776,Subscriber,1990.0,1
1805,,,,,,,150,11/2/17 16:20,11/2/17 16:22,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,31737,Subscriber,1982.0,1
1806,,,,,,,362,11/2/17 16:24,11/2/17 16:30,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31539,Subscriber,1991.0,1
1807,,,,,,,340,11/2/17 16:24,11/2/17 16:30,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31865,Subscriber,1993.0,2
1808,,,,,,,496,11/2/17 16:25,11/2/17 16:33,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,31834,Subscriber,1962.0,1
1809,,,,,,,427,11/2/17 16:25,11/2/17 16:32,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3202,Newport PATH,40.7272235,-74.03375890000001,26259,Subscriber,1984.0,1
1810,,,,,,,340,11/2/17 16:27,11/2/17 16:32,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,31765,Subscriber,1979.0,1
1811,,,,,,,400,11/2/17 16:28,11/2/17 16:34,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,29611,Subscriber,1983.0,1
1812,,,,,,,1115,11/2/17 16:29,11/2/17 16:47,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,30643,Subscriber,1976.0,1
1813,,,,,,,572,11/2/17 16:30,11/2/17 16:40,3198,Heights Elevator,40.74871595,-74.04044329999999,3281,Leonard Gordon Park,40.74590997,-74.05727148,31683,Subscriber,1977.0,1
1814,,,,,,,122,11/2/17 16:31,11/2/17 16:33,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.718355200000005,-74.03891444,31737,Subscriber,1982.0,1
1815,,,,,,,918,11/2/17 16:31,11/2/17 16:47,3207,Oakland Ave,40.7376037,-74.05247829999999,3203,Hamilton Park,40.72759597,-74.04424731,26157,Subscriber,1976.0,1
1816,,,,,,,575,11/2/17 16:32,11/2/17 16:41,3202,Newport PATH,40.7272235,-74.03375890000001,3209,Brunswick St,40.7241765,-74.05065640000001,31903,Subscriber,1989.0,1
1817,,,,,,,379,11/2/17 16:34,11/2/17 16:40,3279,Dixon Mills,40.72163014,-74.04996783,3275,Columbus Drive,40.718355200000005,-74.03891444,26295,Subscriber,1976.0,0
1818,,,,,,,445,11/2/17 16:36,11/2/17 16:43,3185,City Hall,40.717732500000004,-74.04384499999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31711,Subscriber,1985.0,2
1819,,,,,,,216,11/2/17 16:36,11/2/17 16:40,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,31687,Subscriber,1977.0,1
1820,,,,,,,1059,11/2/17 16:37,11/2/17 16:54,3195,Sip Ave,40.73074263,-74.06378388,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31841,Subscriber,1973.0,1
1821,,,,,,,741,11/2/17 16:40,11/2/17 16:52,3275,Columbus Drive,40.718355200000005,-74.03891444,3194,McGinley Square,40.72533993,-74.06762213,31737,Subscriber,1989.0,1
1822,,,,,,,667,11/2/17 16:41,11/2/17 16:52,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,16357,Subscriber,1989.0,1
1823,,,,,,,264,11/2/17 16:44,11/2/17 16:48,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29602,Subscriber,1973.0,1
1824,,,,,,,256,11/2/17 16:44,11/2/17 16:48,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29614,Subscriber,1985.0,2
1825,,,,,,,276,11/2/17 16:44,11/2/17 16:49,3212,Christ Hospital,40.73478582,-74.05044364,3209,Brunswick St,40.7241765,-74.05065640000001,29673,Subscriber,1988.0,1
1826,,,,,,,258,11/2/17 16:44,11/2/17 16:49,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,31574,Subscriber,1953.0,2
1827,,,,,,,411,11/2/17 16:44,11/2/17 16:51,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31772,Subscriber,1966.0,1
1828,,,,,,,194,11/2/17 16:46,11/2/17 16:49,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,29597,Subscriber,1974.0,1
1829,,,,,,,294,11/2/17 16:47,11/2/17 16:51,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26160,Subscriber,1988.0,1
1830,,,,,,,289,11/2/17 16:48,11/2/17 16:53,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31859,Subscriber,1987.0,2
1831,,,,,,,406,11/2/17 16:48,11/2/17 16:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31954,Subscriber,1975.0,1
1832,,,,,,,245,11/2/17 16:48,11/2/17 16:52,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,31751,Subscriber,1981.0,1
1833,,,,,,,696,11/2/17 16:49,11/2/17 17:00,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.71821129999999,-74.08363940000001,31880,Subscriber,1990.0,1
1834,,,,,,,142,11/2/17 16:50,11/2/17 16:52,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29611,Subscriber,1987.0,1
1835,,,,,,,359,11/2/17 16:50,11/2/17 16:56,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31759,Subscriber,1986.0,1
1836,,,,,,,325,11/2/17 16:52,11/2/17 16:57,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,31874,Subscriber,1972.0,1
1837,,,,,,,555,11/2/17 16:53,11/2/17 17:02,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26202,Subscriber,1982.0,1
1838,,,,,,,273,11/2/17 16:53,11/2/17 16:57,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26249,Subscriber,1974.0,2
1839,,,,,,,248,11/2/17 16:53,11/2/17 16:57,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.71925170000001,-74.034234,16703,Subscriber,1975.0,1
1840,,,,,,,453,11/2/17 16:54,11/2/17 17:01,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,31715,Subscriber,1987.0,2
1841,,,,,,,1135,11/2/17 16:56,11/2/17 17:14,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,26285,Customer,,0
1842,,,,,,,1127,11/2/17 16:56,11/2/17 17:15,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,31695,Customer,,0
1843,,,,,,,263,11/2/17 16:57,11/2/17 17:02,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31766,Subscriber,1983.0,1
1844,,,,,,,337,11/2/17 16:58,11/2/17 17:04,3195,Sip Ave,40.73074263,-74.06378388,3278,Monmouth and 6th,40.72568548,-74.04879034,29603,Subscriber,1983.0,1
1845,,,,,,,316,11/2/17 16:58,11/2/17 17:03,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,31918,Subscriber,1973.0,1
1846,,,,,,,658,11/2/17 16:59,11/2/17 17:10,3202,Newport PATH,40.7272235,-74.03375890000001,3270,Jersey & 6th St,40.72528911,-74.04557168,26172,Subscriber,1985.0,2
1847,,,,,,,428,11/2/17 17:00,11/2/17 17:07,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31934,Subscriber,1941.0,2
1848,,,,,,,252,11/2/17 17:01,11/2/17 17:05,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.718355200000005,-74.03891444,31751,Subscriber,,0
1849,,,,,,,652,11/2/17 17:02,11/2/17 17:13,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29620,Subscriber,1968.0,1
1850,,,,,,,152,11/2/17 17:03,11/2/17 17:05,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,31875,Subscriber,1987.0,1
1851,,,,,,,437,11/2/17 17:03,11/2/17 17:10,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31929,Subscriber,1974.0,1
1852,,,,,,,89,11/2/17 17:03,11/2/17 17:05,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,28763,Subscriber,1989.0,1
1853,,,,,,,248,11/2/17 17:03,11/2/17 17:08,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31776,Subscriber,1982.0,1
1854,,,,,,,311,11/2/17 17:04,11/2/17 17:09,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31733,Subscriber,1972.0,1
1855,,,,,,,267,11/2/17 17:05,11/2/17 17:10,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,31868,Subscriber,1994.0,1
1856,,,,,,,619,11/2/17 17:06,11/2/17 17:17,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29597,Subscriber,1977.0,1
1857,,,,,,,117,11/2/17 17:07,11/2/17 17:09,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,31875,Subscriber,1982.0,1
1858,,,,,,,177,11/2/17 17:08,11/2/17 17:10,3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.74871595,-74.04044329999999,26224,Subscriber,1993.0,1
1859,,,,,,,235,11/2/17 17:08,11/2/17 17:12,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26277,Subscriber,1977.0,1
1860,,,,,,,137,11/2/17 17:08,11/2/17 17:10,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26220,Subscriber,1979.0,1
1861,,,,,,,101,11/2/17 17:08,11/2/17 17:10,3275,Columbus Drive,40.718355200000005,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,26295,Subscriber,1982.0,1
1862,,,,,,,95,11/2/17 17:08,11/2/17 17:10,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,26186,Subscriber,1963.0,1
1863,,,,,,,1120,11/2/17 17:08,11/2/17 17:27,3207,Oakland Ave,40.7376037,-74.05247829999999,3183,Exchange Place,40.7162469,-74.0334588,29214,Subscriber,1982.0,1
1864,,,,,,,203,11/2/17 17:09,11/2/17 17:12,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,31874,Subscriber,1952.0,1
1865,,,,,,,325,11/2/17 17:10,11/2/17 17:15,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,26193,Subscriber,1959.0,1
1866,,,,,,,780,11/2/17 17:11,11/2/17 17:24,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31927,Subscriber,1993.0,2
1867,,,,,,,211,11/2/17 17:11,11/2/17 17:14,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29626,Subscriber,1968.0,1
1868,,,,,,,412,11/2/17 17:12,11/2/17 17:19,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958612,-74.04311746,26220,Subscriber,1957.0,1
1869,,,,,,,418,11/2/17 17:13,11/2/17 17:20,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26258,Subscriber,1971.0,1
1870,,,,,,,345,11/2/17 17:13,11/2/17 17:19,3202,Newport PATH,40.7272235,-74.03375890000001,3270,Jersey & 6th St,40.72528911,-74.04557168,31840,Subscriber,1968.0,1
1871,,,,,,,818,11/2/17 17:13,11/2/17 17:27,3195,Sip Ave,40.73074263,-74.06378388,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26228,Subscriber,1984.0,1
1872,,,,,,,125,11/2/17 17:14,11/2/17 17:16,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,26172,Subscriber,1987.0,1
1873,,,,,,,389,11/2/17 17:14,11/2/17 17:20,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,31727,Subscriber,1983.0,1
1874,,,,,,,297,11/2/17 17:15,11/2/17 17:20,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,28763,Subscriber,1983.0,1
1875,,,,,,,270,11/2/17 17:15,11/2/17 17:19,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31954,Subscriber,1980.0,1
1876,,,,,,,164,11/2/17 17:15,11/2/17 17:18,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26295,Subscriber,1965.0,1
1877,,,,,,,1492,11/2/17 17:15,11/2/17 17:40,3183,Exchange Place,40.7162469,-74.0334588,3210,Pershing Field,40.74267714,-74.05178863,26449,Subscriber,1987.0,1
1878,,,,,,,746,11/2/17 17:15,11/2/17 17:28,3200,MLK Light Rail,40.711130499999996,-74.0788855,3271,Danforth Light Rail,40.69263997,-74.08801228,31739,Subscriber,1977.0,1
1879,,,,,,,430,11/2/17 17:15,11/2/17 17:22,3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958612,-74.04311746,31907,Subscriber,1979.0,2
1880,,,,,,,487,11/2/17 17:16,11/2/17 17:24,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31864,Subscriber,1992.0,1
1881,,,,,,,451,11/2/17 17:16,11/2/17 17:24,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,31874,Subscriber,1952.0,1
1882,,,,,,,400,11/2/17 17:18,11/2/17 17:24,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,26249,Subscriber,1986.0,1
1883,,,,,,,1524,11/2/17 17:18,11/2/17 17:44,3183,Exchange Place,40.7162469,-74.0334588,3640,Journal Square,40.733670000000004,-74.0625,26156,Subscriber,1981.0,1
1884,,,,,,,1620,11/2/17 17:18,11/2/17 17:45,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590997,-74.05727148,26186,Subscriber,1976.0,1
1885,,,,,,,481,11/2/17 17:18,11/2/17 17:26,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,16703,Subscriber,1968.0,1
1886,,,,,,,155,11/2/17 17:20,11/2/17 17:23,3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.718355200000005,-74.03891444,29626,Subscriber,1986.0,2
1887,,,,,,,524,11/2/17 17:21,11/2/17 17:30,3209,Brunswick St,40.7241765,-74.05065640000001,3481,York St,40.71649,-74.04105,31738,Subscriber,1985.0,1
1888,,,,,,,427,11/2/17 17:21,11/2/17 17:28,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,31799,Subscriber,1992.0,1
1889,,,,,,,284,11/2/17 17:23,11/2/17 17:28,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31907,Subscriber,1983.0,2
1890,,,,,,,338,11/2/17 17:24,11/2/17 17:29,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26314,Subscriber,1981.0,2
1891,,,,,,,541,11/2/17 17:25,11/2/17 17:34,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29579,Subscriber,1980.0,1
1892,,,,,,,280,11/2/17 17:25,11/2/17 17:30,3185,City Hall,40.717732500000004,-74.04384499999999,3270,Jersey & 6th St,40.72528911,-74.04557168,31744,Subscriber,1968.0,1
1893,,,,,,,775,11/2/17 17:26,11/2/17 17:38,3183,Exchange Place,40.7162469,-74.0334588,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31849,Customer,,0
1894,,,,,,,475,11/2/17 17:26,11/2/17 17:34,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31833,Subscriber,1980.0,1
1895,,,,,,,320,11/2/17 17:26,11/2/17 17:31,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.05247829999999,31802,Subscriber,1979.0,1
1896,,,,,,,1180,11/2/17 17:26,11/2/17 17:46,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,31841,Subscriber,1985.0,2
1897,,,,,,,272,11/2/17 17:27,11/2/17 17:31,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,31742,Subscriber,1980.0,1
1898,,,,,,,159,11/2/17 17:27,11/2/17 17:30,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29577,Subscriber,1977.0,1
1899,,,,,,,523,11/2/17 17:27,11/2/17 17:36,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,31684,Subscriber,1970.0,1
1900,,,,,,,234,11/2/17 17:28,11/2/17 17:32,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,26243,Subscriber,1984.0,1
1901,,,,,,,421,11/2/17 17:29,11/2/17 17:36,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,30643,Subscriber,1987.0,1
1902,,,,,,,635,11/2/17 17:29,11/2/17 17:40,3202,Newport PATH,40.7272235,-74.03375890000001,3269,Brunswick & 6th,40.72601173,-74.05038893,16703,Subscriber,1971.0,1
1903,,,,,,,268,11/2/17 17:29,11/2/17 17:34,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.733670000000004,-74.0625,29614,Subscriber,1990.0,1
1904,,,,,,,139,11/2/17 17:29,11/2/17 17:32,3276,Marin Light Rail,40.71458404,-74.04281706,3481,York St,40.71649,-74.04105,29590,Subscriber,1987.0,1
1905,,,,,,,755,11/2/17 17:31,11/2/17 17:44,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,31728,Subscriber,1980.0,1
1906,,,,,,,350,11/2/17 17:32,11/2/17 17:37,3638,Washington St,40.7242941,-74.0354826,3183,Exchange Place,40.7162469,-74.0334588,26289,Subscriber,1989.0,1
1907,,,,,,,1719,11/2/17 17:32,11/2/17 18:00,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26247,Subscriber,1986.0,1
1908,,,,,,,267,11/2/17 17:32,11/2/17 17:37,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,31925,Subscriber,1981.0,1
1909,,,,,,,101,11/2/17 17:32,11/2/17 17:34,3270,Jersey & 6th St,40.72528911,-74.04557168,3278,Monmouth and 6th,40.72568548,-74.04879034,31859,Subscriber,1977.0,1
1910,,,,,,,742,11/2/17 17:33,11/2/17 17:45,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,31700,Subscriber,1973.0,2
1911,,,,,,,497,11/2/17 17:33,11/2/17 17:41,3194,McGinley Square,40.72533993,-74.06762213,3203,Hamilton Park,40.72759597,-74.04424731,31737,Subscriber,1986.0,1
1912,,,,,,,903,11/2/17 17:33,11/2/17 17:48,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,31709,Subscriber,1989.0,1
1913,,,,,,,242,11/2/17 17:34,11/2/17 17:38,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29577,Subscriber,1987.0,2
1914,,,,,,,516,11/2/17 17:36,11/2/17 17:45,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,31811,Subscriber,1989.0,1
1915,,,,,,,195,11/2/17 17:36,11/2/17 17:40,3202,Newport PATH,40.7272235,-74.03375890000001,3638,Washington St,40.7242941,-74.0354826,31675,Subscriber,1992.0,1
1916,,,,,,,211,11/2/17 17:36,11/2/17 17:40,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26193,Subscriber,1982.0,1
1917,,,,,,,1439,11/2/17 17:37,11/2/17 18:01,3638,Washington St,40.7242941,-74.0354826,3196,Riverview Park,40.7443187,-74.04399090000001,31695,Subscriber,1982.0,1
1918,,,,,,,245,11/2/17 17:37,11/2/17 17:41,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26220,Subscriber,1975.0,1
1919,,,,,,,319,11/2/17 17:39,11/2/17 17:44,3187,Warren St,40.721123600000006,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,29595,Subscriber,1988.0,1
1920,,,,,,,303,11/2/17 17:39,11/2/17 17:44,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29647,Subscriber,1979.0,1
1921,,,,,,,241,11/2/17 17:39,11/2/17 17:43,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26234,Subscriber,1981.0,1
1922,,,,,,,820,11/2/17 17:39,11/2/17 17:52,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31715,Subscriber,1989.0,2
1923,,,,,,,266,11/2/17 17:39,11/2/17 17:43,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31864,Subscriber,1990.0,1
